AI: questfinisherAI
Petty Argument-Confide In,17
Confide In-Petty Argument,13
Petty Argument-Flatter (3-person),17
Bad Council-Physical Flirt (light),14
Break up (3-person)-Compliment,12
Find Faults-Petty Argument,40
Petty Argument-Find Faults,33
Fueling the Fire-Petty Argument,12
Petty Argument-Truce (3-person),23
Share Feelings-Encourage,28
Discuss (Item)-Break up (3-person),29
Confide In-Embarrass Self,3
Court-Embarrass Self,4
Declare Rivalry-Break Up,4
Break Up-Encourage,24
Break Up-Give Gift (Item),1
Declare Rivalry (3-person)-Petty Argument,11
Petty Argument-Fueling the Fire,18
Bad Council-Petty Argument,9
Flatter (3-person)-Envy,7
Flatter (3-person)-Reminisce (3-person),171
Reminisce (3-person)-Break Up,4
Reminisce (3-person)-Council,178
Council-Endear (3-person),3
Endear (3-person)-Flatter (3-person),6
Reminisce (3-person)-Confide In,25
Council-Reminisce (3-person),122
Reminisce (3-person)-Break up (3-person),6
Reminisce (3-person)-Envy,1
Envy-Break up (3-person),1
Reminisce (3-person)-Endear (3-person),3
Reminisce (3-person)-Flatter (3-person),105
Share Feelings-Reminisce (3-person),46
Flatter (3-person)-Endear (3-person),8
Endear (3-person)-Council,4
Reminisce (3-person)-Truce (3-person),97
Court-Reminisce (3-person),16
Ask Out (3-person)-Blame,29
Break up (3-person)-Bad Council,14
Discuss (Item)-Declare Rivalry,25
Give Gift (Item)-Ask Out (3-person),9
Give Gift (Item)-Court,7
Fueling the Fire-Give Gift (Item),1
Bad Council-Blame,5
Give Gift (Item)-Share Feelings,5
Find Faults-Talk Up Other (3-person),15
Talk Up Other (3-person)-Truce (3-person),3
Truce (3-person)-Encourage,21
Ultimatum (3-person)-Declare Rivalry (3-person),28
Confide In-Blame,41
Fueling the Fire-Embarrass Self,2
Embarrass Self-Find Faults,1
Break Up-Discuss (Item),5
Break Up-Break up (3-person),11
Compliment-Ask Out,7
Council-Give Gift (Item),11
Talk Up Other (3-person)-Discuss (Item),12
Ultimatum (3-person)-Discuss (Item),34
Court-Give Gift (Item),13
Council-Accentuate the Negative (3-person),23
Court-Talk Up Other (3-person),17
Talk Up Other (3-person)-Ask Out (3-person),12
Find Faults-Give Gift (Item),4
Give Gift (Item)-Confide In,12
Break Up-Compliment,6
Confide In-Accentuate the Negative (3-person),8
Accentuate the Negative (3-person)-Find Faults,19
Accentuate the Negative (3-person)-Physical Flirt (light),6
Conversation Flirt (Direct)-Bad Council,19
Ultimatum (3-person)-Blame,18
Accentuate the Negative (3-person)-Fueling the Fire,9
Fueling the Fire-Talk Up Other (3-person),5
Envy-Court,6
Compliment-Declare Rivalry,12
Apologize-Ultimatum (3-person),10
Discuss (Item)-Intervention (3-person),7
Physical Flirt (light)-Intervention (3-person),11
Intervention (3-person)-Physical Flirt (light),9
Physical Flirt (light)-Envy,1
Envy-Flatter (3-person),8
Flatter (3-person)-Give Gift (Item),7
Ask Out-Truce (3-person),4
Blame-Physical Flirt (light),12
Ask Out-Blame,4
Compliment-Ask Out (3-person),23
Talk Up Other (3-person)-Conversation Flirt (Direct),1
Discuss (Item)-Talk Up Other (3-person),6
Declare Rivalry-Compliment,11
Conversation Flirt (Direct)-Break Up,16
Declare Rivalry-Apologize,4
Fueling the Fire-Reminisce (3-person),3
Truce (3-person)-Reminisce (3-person),86
Declare Rivalry-Blame,5
Declare Rivalry (3-person)-Endear (3-person),1
Endear (3-person)-Ask Out (3-person),1
Envy-Ask Out (3-person),1
Confide In-Envy,4
Fueling the Fire-Break Up,15
Break Up-Conversation Flirt (Direct),11
Compliment-Break Up,3
Ask Out-Ask Out (3-person),4
Declare Rivalry-Ultimatum (3-person),8
Ask Out (3-person)-Endear (3-person),2
Confide In-Reminisce (3-person),58
Declare Rivalry (3-person)-Reminisce (3-person),1
Truce (3-person)-Give Gift (Item),5
Truce (3-person)-Envy,5
Encourage-Ultimatum (3-person),6
Court-Declare Rivalry,17
Fueling the Fire-Intervention (3-person),9
Physical Flirt (light)-Petty Argument,8
Petty Argument-Discuss (Item),6
Find Faults-Intervention (3-person),15
Petty Argument-Bad Council,6
Embarrass Self-Fueling the Fire,2
Petty Argument-Declare Rivalry (3-person),2
Embarrass Self-Ultimatum (3-person),1
Ask Out (3-person)-Intervention (3-person),5
Intervention (3-person)-Discuss (Item),13
Intervention (3-person)-Ask Out (3-person),2
Intervention (3-person)-Conversation Flirt (Direct),6
Conversation Flirt (Direct)-Offer Drink (Item),1
Encourage-Apologize,10
Ask Out-Find Faults,6
Declare Rivalry-Discuss (Item),5
Envy-Confide In,8
Declare Rivalry-Declare Rivalry (3-person),9
Declare Rivalry (3-person)-Accentuate the Negative (3-person),3
Intervention (3-person)-Apologize,4
Compliment-Apologize,7
Compliment-Blame,4
Ask Out (3-person)-Give Gift (Item),5
Give Gift (Item)-Truce (3-person),3
Break up (3-person)-Give Gift (Item),5
Share Feelings-Give Gift (Item),2
Flatter (3-person)-Flatter (3-person),3
Truce (3-person)-Ask Out,5
Break up (3-person)-Talk Up Other (3-person),5
Accentuate the Negative (3-person)-Apologize,14
Accentuate the Negative (3-person)-Truce (3-person),12
Declare Rivalry (3-person)-Talk Up Other (3-person),4
Encourage-Break up (3-person),12
Declare Rivalry (3-person)-Blame,21
Declare Rivalry (3-person)-Break Up,8
Petty Argument-Compliment,3
Discuss (Item)-Request Item,1
Request Item-Confide In,1
Confide In-Offer Drink (Item),2
Offer Drink (Item)-Break Up,1
Petty Argument-Talk Up Other (3-person),1
Reminisce (3-person)-Find Faults,48
Reminisce (3-person)-Conversation Flirt (Direct),1
Reminisce (3-person)-Share Feelings,42
Reminisce (3-person)-Declare Rivalry (3-person),1
Ask Out-Bad Council,2
Break Up-Fueling the Fire,27
Reminisce (3-person)-Ask Out (3-person),1
Reminisce (3-person)-Fueling the Fire,2
Discuss (Item)-Reminisce (3-person),3
Break up (3-person)-Envy,3
Bad Council-Ultimatum (3-person),13
Petty Argument-Ultimatum (3-person),2
Physical Flirt (light)-Break Up,7
Ask Out-Apologize,2
Break Up-Declare Rivalry (3-person),5
Envy-Blame,2
Court-Offer Drink (Item),7
Offer Drink (Item)-Share Feelings,2
Break up (3-person)-Offer Drink (Item),2
Offer Drink (Item)-Blame,1
Ask Out-Fueling the Fire,2
Envy-Ultimatum (3-person),2
Court-Envy,5
Envy-Truce (3-person),2
Ask Out-Declare Rivalry (3-person),2
Offer Drink (Item)-Confide In,2
Conversation Flirt (Direct)-Give Gift (Item),2
Give Gift (Item)-Blame,2
Talk Up Other (3-person)-Declare Rivalry (3-person),2
Blame-Encourage,2
Give Gift (Item)-Declare Rivalry (3-person),1
Ultimatum (3-person)-Petty Argument,2
Apologize-Fueling the Fire,3
Envy-Fueling the Fire,3
Give Gift (Item)-Find Faults,1
Embarrass Self-Share Feelings,4
Blame-Bad Council,7
Declare Rivalry (3-person)-Ask Out,7
Petty Argument-Council,1
Petty Argument-Intervention (3-person),1
Court-Petty Argument,3
Petty Argument-Share Feelings,1
Reminisce (3-person)-Discuss (Item),1
Reminisce (3-person)-Court,6
Break Up-Ultimatum (3-person),2
Ask Out-Compliment,2
Accentuate the Negative (3-person)-Discuss (Item),3
Flatter (3-person)-Offer Drink (Item),1
Break up (3-person)-Declare Rivalry,7
Blame-Give Gift (Item),1
Blame-Discuss (Item),9
Talk Up Other (3-person)-Break up (3-person),2
Fueling the Fire-Accentuate the Negative (3-person),9
Talk Up Other (3-person)-Apologize,3
Reminisce (3-person)-Ultimatum (3-person),2
Declare Rivalry (3-person)-Envy,1
Envy-Find Faults,4
Break Up-Reminisce (3-person),3
Find Faults-Reminisce (3-person),10
Endear (3-person)-Truce (3-person),5
Break up (3-person)-Reminisce (3-person),3
Endear (3-person)-Break Up,1
Give Gift (Item)-Break up (3-person),2
Fueling the Fire-Apologize,14
Accentuate the Negative (3-person)-Break Up,3
Endear (3-person)-Apologize,2
Offer Drink (Item)-Conversation Flirt (Direct),1
Compliment-Embarrass Self,1
Embarrass Self-Ask Out (3-person),1
Break Up-Bad Council,3
Compliment-Give Gift (Item),1
Give Gift (Item)-Discuss (Item),1
Give Gift (Item)-Fueling the Fire,3
Confide In-Endear (3-person),2
Give Gift (Item)-Ultimatum (3-person),2
Talk Up Other (3-person)-Fueling the Fire,1
Ultimatum (3-person)-Ask Out,2
Accentuate the Negative (3-person)-Ultimatum (3-person),4
Encourage-Ask Out,1
Conversation Flirt (Direct)-Intervention (3-person),7
Ultimatum (3-person)-Intervention (3-person),1
Find Faults-Envy,3
Blame-Intervention (3-person),1
Talk Up Other (3-person)-Encourage,4
Accentuate the Negative (3-person)-Talk Up Other (3-person),1
Physical Flirt (light)-Talk Up Other (3-person),1
Bad Council-Break Up,2
Apologize-Compliment,1
Express Disappointment (3-person)-Share Feelings,3
Express Disappointment (3-person)-Declare Rivalry (3-person),2
Declare Rivalry-Accentuate the Negative (3-person),1
Apologize-Accentuate the Negative (3-person),2
Share Feelings-Express Disappointment (3-person),11
Ask Out-Ultimatum (3-person),1
Offer Drink (Item)-Ultimatum (3-person),1
Offer Drink (Item)-Ask Out (3-person),1
Accentuate the Negative (3-person)-Compliment,2
Embarrass Self-Declare Rivalry (3-person),1
Petty Argument-Break Up,1
Accentuate the Negative (3-person)-Encourage,1
Apologize-Ask Out,2
Endear (3-person)-Find Faults,3
Offer Drink (Item)-Break up (3-person),1
Ask Out-Break Up,1
Conversation Flirt (Direct)-Talk Up Other (3-person),4
Intervention (3-person)-Ultimatum (3-person),1
Accentuate the Negative (3-person)-Declare Rivalry,1
Express Disappointment (3-person)-Court,5
Intervention (3-person)-Accentuate the Negative (3-person),6
Bad Council-Accentuate the Negative (3-person),2
